Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2016,7,Chiapas,20,Comitán,2,San Gregorio,30,Chicomuselo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,644,644,0,534.52,0.83,13096.17,7000164.79
2016,7,Chiapas,20,Comitán,2,San Gregorio,30,Chicomuselo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,5800,5800,0,13630,2.35,3831.61,52224844.3
2016,7,Chiapas,20,Comitán,2,San Gregorio,30,Chicomuselo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,3200,3200,0,4186,1.31,4383.45,18349121.7
2016,7,Chiapas,20,Comitán,2,San Gregorio,30,Chicomuselo,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,1.5,1.5,0,11.6,7.73,3762.94,43650.1
2016,7,Chiapas,20,Comitán,2,San Gregorio,30,Chicomuselo,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,17,17,0,190.26,11.19,4175.03,794341.21
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,18,18,0,446.4,24.8,5097,2275300.8
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,8,8,0,160.8,20.1,6408.96,1030560.77
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,23,23,0,20.47,0.89,12400,253828
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,5800,5800,0,22620,3.9,3900,88218000
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,34,34,0,462.4,13.6,5000,2312000
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,27,27,0,453.6,16.8,4323.64,1961203.1
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),13,13,0,334.88,25.76,9000,3013920
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,485,485,0,13531.5,27.9,3940.37,53319116.66
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5690000,Cacahuate,17,17,0,47.6,2.8,13000,618800
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,17,17,0,13.6,0.8,12145.22,165174.99
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,450,450,0,1395.45,3.1,9817.5,13699830.38
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,470,470,0,390.1,0.83,13119.61,5117959.86
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,10800,10800,0,25380,2.35,3817.02,96875967.6
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1150,1150,0,1508,1.31,4380.3,6605492.4
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,141,141,0,1401.4,9.94,4161.22,5831533.71
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,163.5,163.5,0,1031.43,6.31,3410.8,3518001.71
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,0.5,0.5,0,4.87,9.74,22000,107140
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,26,26,0,262.8,10.11,4006.32,1052860.91
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,6,6,0,39.9,6.65,2137.02,85267.1
2016,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,89,89,0,8100,91.01,5675.26,45969606
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),280,280,0,11200,40,8615.91,96498192
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,699,699,0,629.1,0.9,11471.39,7216651.45
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,1686,1686,0,3355.64,1.99,3800,12751432
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,16.3,16.3,0,183,11.23,11393.44,2084999.52
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,36.8,36.8,0,649.52,17.65,1955.82,1270344.21
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),470.2,470.2,0,25400,54.02,6617.14,168075356
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1580,1580,0,1185,0.75,11048.18,13092093.3
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,10620,10620,0,18250,1.72,3741.17,68276375
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,40,40,0,368,9.2,5049.7,1858289.6
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,115,40,0,488.8,12.22,15193.78,7426719.66
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2843,1853,0,1760.35,0.95,4523.44,7962837.6
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,4.5,3,0,30.9,10.3,4337.38,134025.04
2016,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,1380,1380,0,26563.7,19.25,2562.3,68064195.98
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),25,25,0,875,35,8665.6,7582400
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,1010,1010,0,949.4,0.94,11475.8,10895124.52
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,3327,3327,0,6407.04,1.93,3800,24346752
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),34.5,34.5,0,1690.5,49,6548.18,11069698.29
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1770,1770,0,1380.6,0.78,11082.22,15300112.93
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,19660,19660,0,31850,1.62,3741.48,119166039
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,81.2,81.2,0,715,8.81,5083.42,3634645.3
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,0.8,0.8,0,10.1,12.63,13164.85,132964.98
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,9850,5868,0,5574.6,0.95,4524.51,25222333.45
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,12,5,0,51,10.2,4310.99,219860.49
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,3,0,0,0,0,0,0
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,160,160,0,1958.4,12.24,4884.06,9564943.1
2016,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,3355,3355,0,64545.1,19.24,2628.59,169662375.36
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,252,252,0,231.84,0.92,11469.14,2659005.42
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,647,647,0,1287.53,1.99,3800,4892614
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,9.8,9.8,0,104,10.61,11413.71,1187025.84
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,543,543,0,428.97,0.79,11086.96,4755973.23
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1845,1845,0,3200,1.73,3708.75,11868000
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,41.15,41.15,0,340,8.26,5100.45,1734153
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,481,200,0,80.8,0.4,24850,2007880
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1296,981,0,931.95,0.95,4523.44,4215619.91
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5822000,Caña de azúcar piloncillo,18,18,0,892,49.56,467.41,416929.72
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,9.5,5.5,0,57.2,10.4,4257.92,243553.02
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,110,110,0,1339.8,12.18,4987.3,6681984.54
2016,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,240,240,0,4808,20.03,2373.24,11410532.42
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,8,8,0,222.72,27.84,10802.41,2405912
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),3.5,3.5,0,123.38,35.25,2425.11,299210.07
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,12,12,0,9.83,0.82,15000,147450
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,432,432,0,2137.5,4.95,4191.73,8959822.87
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,21,21,0,431,20.52,2766.82,1192500
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,2,2,0,6.6,3.3,3500,23100
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),15.5,15.5,0,704.9,45.48,10046.73,7081939.98
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,0.5,0.5,0,15.75,31.5,6500,102375
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5940000,Cebolla,0.75,0.75,0,5.65,7.53,9000,50850
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,29,11,18,4.6,0.42,15000,69000
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,113,113,0,355.1,3.14,4125.17,1464847.87
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,13.5,13.5,0,29.7,2.2,3400,100980
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,21,21,0,40.95,1.95,10000,409500
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,6.5,6.5,0,39.65,6.1,3500,138775
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,6120000,Chile verde,3.45,3.45,0,62.14,18.01,9109.5,566064.48
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1751,1751,0,1119.93,0.64,13621.14,15254726.05
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,22457,22457,0,84607.07,3.77,3618.39,306141425.7
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,25,25,0,442.7,17.71,1853.67,820620
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,131,131,0,297.8,2.27,3248.29,967340.76
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),6.5,6.5,0,261.15,40.18,10000.1,2611526.11
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,0.25,0.25,0,3.76,15.04,6500,24440
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,2,2,0,20.2,10.1,1800,36360
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,102,43,0,4303.44,100.08,5130.85,22080305.12
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,822.75,811.75,0,1330.98,1.64,6926.2,9218633.68
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,53.5,48.5,0,389.46,8.03,2744.38,1068826.23
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,165.75,165.75,0,1583.4,9.55,1779.16,2817120
2016,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,10,10,0,101,10.1,2500,252500
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,8,8,0,266.87,33.36,10746.91,2868027.08
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,29,29,0,22.62,0.78,15000,339300
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,250,250,0,1087.5,4.35,4148.82,4511841.75
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,23,23,0,632.5,27.5,3064.51,1938302.58
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),1.75,1.75,0,83.12,47.5,9133.67,759190.65
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,92,92,0,306.36,3.33,4057.62,1243092.46
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,14.25,14.25,0,66.5,4.67,14563,968439.5
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,1820,1820,0,4641,2.55,11626.37,53957983.17
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2498,2498,0,2082.99,0.83,14410.94,30017841.1
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,14000,14000,0,64326,4.59,3515.93,226165978.1
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,141,139,2,2812.2,20.23,1730.93,4867721.46
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,315,315,0,768.6,2.44,2500,1921500
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,87,69,0,841.8,12.2,3300.61,2778453.5
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,51,40,0,3928,98.2,5036.88,19784864.64
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,4525,4425,0,6048.98,1.37,6684.5,40434406.81
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,183,176,0,1900,10.8,1707.37,3244003
2016,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200203,Gruesa,8070000,Palma camedor,83,20,0,7110,355.5,16.7,118737
2016,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1532,1532,0,1403.51,0.92,14022.59,19680845.29
2016,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3625,3625,0,11113.5,3.07,3416.93,37974051.56
2016,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,7463,4748,0,5333.91,1.12,7214.02,38478933.42
2016,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,24,24,0,105,4.38,2472.38,259599.9
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,125,125,0,113.13,0.91,12478.3,1411670.08
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,1304,1304,0,5216,4,3984.06,20780856.96
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,40,40,0,1040,26,3448.03,3585951.2
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,19,19,0,48.45,2.55,3300,159885
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2158,2158,0,1965.04,0.91,14525.24,28542677.61
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,18300,18300,0,65880,3.6,3487.47,229754523.6
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,81,81,0,221.8,2.74,2479.71,549999.68
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,10,10,0,49.5,4.95,2000,99000
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,129,129,0,13000,100.78,5013.01,65169130
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,8414,7457,0,7893,1.06,7044.14,55599397.02
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,39,39,0,200,5.13,2574,514800
2016,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,147,147,0,1459.08,9.93,2060.21,3006009.82
2016,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,348,348,0,330.6,0.95,13873.56,4586598.94
2016,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,843,843,0,2571.15,3.05,3367.38,8658039.09
2016,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,4453,3088,0,3168.5,1.03,7221.81,22882304.99
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,506,506,0,207.46,0.41,10156.47,2107061.27
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,727,727,0,799.7,1.1,3507.5,2804947.75
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,278,278,0,464.26,1.67,4809.29,2232760.98
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1060,1060,0,424,0.4,12320,5223680
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3217,3217,0,3731.72,1.16,4230.07,15785436.82
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2518,2489,0,3036.58,1.22,4914.05,14921905.95
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,99,99,0,43.56,0.44,10015.43,436272.13
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,314,314,0,342.26,1.09,3507.55,1200494.06
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,544,544,0,264.38,0.49,12354,3266150.52
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,102,102,0,109.14,1.07,4229.22,461577.07
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,656.5,643,0,810.18,1.26,4596.17,3723725.01
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,59,59,0,24.78,0.42,10240.52,253760.09
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,111,111,0,108.78,0.98,3507.06,381497.99
2016,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,55,55,0,20.08,0.37,12333,247646.64
